<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
DJ.W1FIN,D,20160413,000000,103.0263570,105.2263579,103.0263570,105.1789894,5604
DJ.W1FIN,D,20160414,000000,105.2263579,106.0053056,105.2263579,105.7737265,5771
DJ.W1FIN,D,20160415,000000,105.6789896,105.8158318,105.5053054,105.6632002,5192
DJ.W1FIN,D,20160417,000000,105.6579370,105.6632002,105.5368843,105.5632001,178
DJ.W1FIN,D,20160418,000000,105.5421475,105.7474107,104.6842524,105.7368844,5266
DJ.W1FIN,D,20160419,000000,105.7632002,107.2368850,105.7632002,107.0895165,5284
DJ.W1FIN,D,20160420,000000,107.1474113,107.7105694,106.8579375,107.5895167,5239
DJ.W1FIN,D,20160421,000000,107.6421483,108.2421486,107.2842534,107.4000430,5768
DJ.W1FIN,D,20160422,000000,107.3105692,107.9210958,107.2632008,107.6474115,5262
DJ.W1FIN,D,20160424,000000,107.6368852,107.6737273,107.6316220,107.6737273,73
DJ.W1FIN,D,20160425,000000,107.7316220,107.7737273,106.9474112,107.3158324,5042
DJ.W1FIN,D,20160426,000000,107.2684640,108.0947801,106.9947796,108.0421485,5274
DJ.W1FIN,D,20160427,000000,108.0053064,108.0737274,107.4158324,107.8579379,5456
DJ.W1FIN,D,20160428,000000,107.9263590,108.1526748,107.0000428,107.2895166,5827
DJ.W1FIN,D,20160429,000000,107.2842534,107.3895166,106.1789898,106.5947795,5594
DJ.W1FIN,D,20160501,000000,106.6053058,106.6158321,106.5632005,106.6053058,122
DJ.W1FIN,D,20160502,000000,106.5947795,106.8579375,106.1210951,106.8316217,4545
DJ.W1FIN,D,20160503,000000,106.8263585,107.0579376,104.7684630,105.0842526,5532
DJ.W1FIN,D,20160504,000000,105.0737262,105.0895157,103.9842521,104.2474101,5614
DJ.W1FIN,D,20160505,000000,104.2526733,104.3789891,103.7263573,103.8947784,4998
DJ.W1FIN,D,20160506,000000,103.9105679,103.9368837,103.0895149,103.6947783,5265
DJ.W1FIN,D,20160508,000000,103.7053046,103.7105678,103.6526730,103.6631994,113
DJ.W1FIN,D,20160509,000000,103.6895152,104.1053048,103.2684624,103.5737256,4984
DJ.W1FIN,D,20160510,000000,103.6053046,104.8000419,103.5263572,104.7947788,5016
DJ.W1FIN,D,20160511,000000,104.8368840,104.9789894,104.1158311,104.1210943,5271
DJ.W1FIN,D,20160512,000000,104.0526732,104.4053049,103.4263572,103.7737257,5477
DJ.W1FIN,D,20160513,000000,103.7947784,103.8368836,102.6631990,102.7579358,5348
DJ.W1FIN,D,20160515,000000,102.7631990,102.7684622,102.7316200,102.7421464,101
DJ.W1FIN,D,20160516,000000,102.7210937,103.3368834,102.6210937,103.1263570,4608
DJ.W1FIN,D,20160517,000000,103.1842518,103.8000415,102.8263569,102.9737254,5413
DJ.W1FIN,D,20160518,000000,102.9684622,103.9210942,102.5474094,103.5579362,5759
DJ.W1FIN,D,20160519,000000,103.6000414,103.7474099,102.3895146,102.8000411,5646
DJ.W1FIN,D,20160520,000000,102.7737253,103.7474099,102.7474095,103.5421467,4743
DJ.W1FIN,D,20160522,000000,103.5105677,103.5421467,103.5053046,103.5263572,93
DJ.W1FIN,D,20160523,000000,103.5000414,103.6895152,103.1579360,103.3684624,4625
DJ.W1FIN,D,20160524,000000,103.3316203,104.6684629,102.9947780,104.5789892,4650
DJ.W1FIN,D,20160525,000000,104.6526734,106.2789899,104.6526734,106.0053056,4838
DJ.W1FIN,D,20160526,000000,106.0632003,106.2474109,105.8368844,105.9579371,4695
DJ.W1FIN,D,20160527,000000,105.9684634,106.3789899,105.9526740,106.2895162,4616
DJ.W1FIN,D,20160530,000000,106.2421478,106.4105689,106.0842530,106.4053057,4154
DJ.W1FIN,D,20160531,000000,106.3895162,106.6947795,105.8316213,106.0263582,4993
DJ.W1FIN,D,20160601,000000,105.9842529,106.0579372,105.0421473,105.9316213,5239
DJ.W1FIN,D,20160602,000000,105.8737266,105.9579371,105.2737263,105.7895160,5191
DJ.W1FIN,D,20160603,000000,105.7789897,106.4474110,105.1263578,105.9000424,5111
DJ.W1FIN,D,20160605,000000,105.9210950,105.9316213,105.7684634,105.7947792,189
DJ.W1FIN,D,20160606,000000,105.7421476,106.4316215,105.5737264,106.2263583,5066
DJ.W1FIN,D,20160607,000000,106.2368846,107.0053060,106.2316214,106.7632006,4825
DJ.W1FIN,D,20160608,000000,106.7842532,107.0737270,106.6421479,107.0474112,4902
DJ.W1FIN,D,20160609,000000,106.9947796,107.0105691,105.7632002,105.9421476,4793
DJ.W1FIN,D,20160610,000000,105.9053055,105.9105687,103.9158310,104.0579364,5024
DJ.W1FIN,D,20160612,000000,104.0316206,104.0368837,103.9947784,104.0105679,108
DJ.W1FIN,D,20160613,000000,103.9579363,103.9579363,102.5895147,102.5947779,5116
DJ.W1FIN,D,20160614,000000,102.5421463,102.5421463,100.8000403,101.0421457,5462
DJ.W1FIN,D,20160615,000000,100.9947772,101.9947776,100.8789877,101.4316195,5192
DJ.W1FIN,D,20160616,000000,101.4053037,101.4789880,99.6421451,101.0474088,6002
DJ.W1FIN,D,20160617,000000,101.1210931,102.1053040,101.1158299,101.8579355,5247
DJ.W1FIN,D,20160619,000000,101.8684618,102.0947777,101.8684618,102.0684619,157
DJ.W1FIN,D,20160620,000000,102.1579356,104.5000418,102.1579356,103.8263573,5183
DJ.W1FIN,D,20160621,000000,103.7684626,104.4474102,103.7368836,104.2947786,5051
DJ.W1FIN,D,20160622,000000,104.2684628,105.1000420,104.1737259,104.6158313,5187
DJ.W1FIN,D,20160623,000000,104.6105682,106.4579373,104.5947787,106.1947793,6344
DJ.W1FIN,D,20160624,000000,106.2526741,106.3105688,99.3737240,99.3947766,9233
DJ.W1FIN,D,20160626,000000,99.4263556,99.4263556,99.1053028,99.1631976,237
DJ.W1FIN,D,20160627,000000,99.1789870,99.1947765,95.8526699,96.2789859,7006
