<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.IMOEX,D,20161028,000000,1978.2200000,1982.5100000,1975.4800000,1981.7600000,17498687429
RI.IMOEX,D,20161031,000000,1983.4800000,1992.4800000,1976.2900000,1989.6400000,27818775360
RI.IMOEX,D,20161101,000000,1994.4100000,2003.1400000,1992.9500000,1996.8700000,33035003519
RI.IMOEX,D,20161102,000000,1989.6100000,1990.2200000,1966.3500000,1968.7700000,37096313710
RI.IMOEX,D,20161103,000000,1969.8600000,1971.5600000,1957.5300000,1962.7100000,25324583479
RI.IMOEX,D,20161107,000000,1964.5900000,1970.6100000,1952.6900000,1952.6900000,28632761269
RI.IMOEX,D,20161108,000000,1959.7900000,1973.0700000,1959.7900000,1967.9300000,24479277446
RI.IMOEX,D,20161109,000000,1941.8900000,2011.8100000,1939.6600000,2011.5800000,52718306058
RI.IMOEX,D,20161110,000000,2017.6900000,2076.4400000,2016.9600000,2044.0300000,69552539113
RI.IMOEX,D,20161111,000000,2046.5300000,2054.4200000,2031.9200000,2031.9200000,45814008381
RI.IMOEX,D,20161114,000000,2034.9700000,2047.0300000,2017.2200000,2021.9900000,33026751983
RI.IMOEX,D,20161115,000000,2025.0100000,2032.0400000,2009.3400000,2017.0600000,31823349530
RI.IMOEX,D,20161116,000000,2024.7100000,2049.0100000,2022.8900000,2028.9200000,31623752273
RI.IMOEX,D,20161117,000000,2029.8500000,2045.6500000,2029.3000000,2042.7600000,29562618941
RI.IMOEX,D,20161118,000000,2042.2300000,2048.1900000,2036.2900000,2038.2900000,21163067302
RI.IMOEX,D,20161121,000000,2044.2000000,2059.6700000,2044.2000000,2058.7700000,24992942683
RI.IMOEX,D,20161122,000000,2062.9800000,2074.8900000,2057.7000000,2066.1800000,33323943261
RI.IMOEX,D,20161123,000000,2069.1800000,2085.7500000,2068.6100000,2085.7500000,25786548554
RI.IMOEX,D,20161124,000000,2086.5600000,2107.9600000,2086.5600000,2102.9700000,31605231600
RI.IMOEX,D,20161125,000000,2101.4700000,2106.6000000,2088.4000000,2098.1500000,30965318360
RI.IMOEX,D,20161128,000000,2098.3300000,2104.3400000,2086.3600000,2094.6500000,27396639204
RI.IMOEX,D,20161129,000000,2094.6500000,2098.0000000,2082.7100000,2086.8400000,2700343374370
RI.IMOEX,D,20161130,000000,2087.8100000,2116.3800000,2085.8400000,2104.9100000,58334436769
RI.IMOEX,D,20161201,000000,2110.6900000,2128.7000000,2110.6900000,2121.8700000,40906963718
RI.IMOEX,D,20161202,000000,2121.1200000,2137.8200000,2114.9100000,2128.9900000,33619258981
RI.IMOEX,D,20161205,000000,2126.9300000,2163.3900000,2126.9300000,2158.3300000,36015612471
RI.IMOEX,D,20161206,000000,2159.2500000,2177.9400000,2151.0700000,2152.3500000,38483809392
RI.IMOEX,D,20161207,000000,2154.0200000,2165.2100000,2148.5400000,2160.5100000,28719314262
