<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RUBEUR,D,20160504,000000,0.0130610,0.0131820,0.0128070,0.0130210,294
RUBEUR,D,20160505,000000,0.0130150,0.0133520,0.0129830,0.0132560,293
RUBEUR,D,20160506,000000,0.0133260,0.0133760,0.0130600,0.0132590,275
RUBEUR,D,20160507,000000,0.0133620,0.0134030,0.0132020,0.0132020,7
RUBEUR,D,20160508,000000,0.0130980,0.0135150,0.0130980,0.0132770,19
RUBEUR,D,20160509,000000,0.0132760,0.0134400,0.0131020,0.0131410,291
RUBEUR,D,20160510,000000,0.0131280,0.0132670,0.0130440,0.0132270,289
RUBEUR,D,20160511,000000,0.0132470,0.0134290,0.0131830,0.0134290,288
RUBEUR,D,20160512,000000,0.0134230,0.0135820,0.0133720,0.0134850,290
RUBEUR,D,20160513,000000,0.0136320,0.0136350,0.0134210,0.0134680,293
RUBEUR,D,20160514,000000,0.0134520,0.0135790,0.0134520,0.0134820,8
RUBEUR,D,20160515,000000,0.0131400,0.0134890,0.0131100,0.0134830,23
RUBEUR,D,20160516,000000,0.0132220,0.0135970,0.0132200,0.0135690,291
RUBEUR,D,20160517,000000,0.0135640,0.0136520,0.0135410,0.0136060,292
RUBEUR,D,20160518,000000,0.0136170,0.0136360,0.0134310,0.0134500,291
RUBEUR,D,20160519,000000,0.0134090,0.0134530,0.0132010,0.0133260,291
RUBEUR,D,20160520,000000,0.0133450,0.0134180,0.0131760,0.0132800,292
RUBEUR,D,20160521,000000,0.0131380,0.0133030,0.0131380,0.0133030,9
RUBEUR,D,20160522,000000,0.0133110,0.0134490,0.0133110,0.0134360,23
RUBEUR,D,20160523,000000,0.0134340,0.0134570,0.0130800,0.0132000,278
RUBEUR,D,20160524,000000,0.0132050,0.0135170,0.0132000,0.0134800,288
RUBEUR,D,20160525,000000,0.0135030,0.0136810,0.0133970,0.0136660,294
RUBEUR,D,20160526,000000,0.0136900,0.0137190,0.0135100,0.0135100,292
RUBEUR,D,20160527,000000,0.0135180,0.0135960,0.0134800,0.0135960,293
RUBEUR,D,20160528,000000,0.0136210,0.0136250,0.0135730,0.0135730,9
RUBEUR,D,20160530,000000,0.0135730,0.0136320,0.0135170,0.0135700,251
RUBEUR,D,20160531,000000,0.0135750,0.0136300,0.0133830,0.0134150,275
RUBEUR,D,20160601,000000,0.0134490,0.0134760,0.0132550,0.0132620,294
RUBEUR,D,20160602,000000,0.0132710,0.0133510,0.0131590,0.0133350,292
RUBEUR,D,20160603,000000,0.0133350,0.0135850,0.0132570,0.0133250,275
RUBEUR,D,20160604,000000,0.0135460,0.0135460,0.0134210,0.0134230,8
RUBEUR,D,20160605,000000,0.0133580,0.0133770,0.0132030,0.0132060,17
RUBEUR,D,20160606,000000,0.0132080,0.0134610,0.0130160,0.0134370,296
RUBEUR,D,20160607,000000,0.0134320,0.0135970,0.0133510,0.0135780,298
RUBEUR,D,20160608,000000,0.0135840,0.0137560,0.0135220,0.0137420,297
RUBEUR,D,20160609,000000,0.0137460,0.0137730,0.0136480,0.0136880,296
RUBEUR,D,20160610,000000,0.0136900,0.0139610,0.0135420,0.0135670,295
RUBEUR,D,20160611,000000,0.0135070,0.0135730,0.0135070,0.0135730,12
RUBEUR,D,20160612,000000,0.0135470,0.0137810,0.0135470,0.0137750,23
RUBEUR,D,20160613,000000,0.0137740,0.0139000,0.0133930,0.0134290,291
RUBEUR,D,20160614,000000,0.0134300,0.0135130,0.0133790,0.0134470,294
RUBEUR,D,20160615,000000,0.0134470,0.0135690,0.0134280,0.0134980,280
RUBEUR,D,20160616,000000,0.0134990,0.0135990,0.0133970,0.0135120,288
RUBEUR,D,20160617,000000,0.0136310,0.0136770,0.0134890,0.0136340,288
RUBEUR,D,20160618,000000,0.0136450,0.0136450,0.0135610,0.0136380,12
RUBEUR,D,20160619,000000,0.0136310,0.0136310,0.0133550,0.0134270,18
RUBEUR,D,20160620,000000,0.0134370,0.0137610,0.0134050,0.0136970,291
RUBEUR,D,20160621,000000,0.0137040,0.0138730,0.0135660,0.0138660,291
RUBEUR,D,20160622,000000,0.0139010,0.0141590,0.0135470,0.0136230,292
RUBEUR,D,20160623,000000,0.0136040,0.0137420,0.0133270,0.0137360,288
RUBEUR,D,20160624,000000,0.0137450,0.0140170,0.0132360,0.0137410,291
RUBEUR,D,20160625,000000,0.0137840,0.0137840,0.0137350,0.0137350,7
RUBEUR,D,20160626,000000,0.0138110,0.0138770,0.0138110,0.0138760,18
RUBEUR,D,20160627,000000,0.0136680,0.0139200,0.0134470,0.0137870,286
RUBEUR,D,20160628,000000,0.0137550,0.0140610,0.0136440,0.0140610,295
RUBEUR,D,20160629,000000,0.0140190,0.0141040,0.0139530,0.0140350,294
RUBEUR,D,20160630,000000,0.0140640,0.0141600,0.0135570,0.0140710,293
RUBEUR,D,20160701,000000,0.0140700,0.0143780,0.0139330,0.0140230,287
RUBEUR,D,20160702,000000,0.0141100,0.0141100,0.0140210,0.0140210,7
RUBEUR,D,20160703,000000,0.0140330,0.0140340,0.0140220,0.0140220,6
RUBEUR,D,20160704,000000,0.0140300,0.0140840,0.0136680,0.0139750,267
RUBEUR,D,20160705,000000,0.0139800,0.0141140,0.0137710,0.0139740,290
RUBEUR,D,20160706,000000,0.0140030,0.0140050,0.0138940,0.0139660,291
RUBEUR,D,20160707,000000,0.0139420,0.0141120,0.0138970,0.0139590,292
RUBEUR,D,20160708,000000,0.0139600,0.0141620,0.0139200,0.0141180,289
RUBEUR,D,20160709,000000,0.0141610,0.0141610,0.0141200,0.0141230,11
RUBEUR,D,20160710,000000,0.0141120,0.0141170,0.0141100,0.0141100,10
RUBEUR,D,20160711,000000,0.0141100,0.0141130,0.0139980,0.0140380,290
RUBEUR,D,20160712,000000,0.0140310,0.0141690,0.0140020,0.0141040,292
RUBEUR,D,20160713,000000,0.0140770,0.0141630,0.0140010,0.0140730,296
RUBEUR,D,20160714,000000,0.0140730,0.0142950,0.0140100,0.0142560,291
RUBEUR,D,20160715,000000,0.0141960,0.0143210,0.0141280,0.0141930,293
RUBEUR,D,20160716,000000,0.0141400,0.0141670,0.0141220,0.0141220,7
RUBEUR,D,20160717,000000,0.0141420,0.0144010,0.0141420,0.0141950,22
RUBEUR,D,20160718,000000,0.0141940,0.0143310,0.0141240,0.0143180,295
RUBEUR,D,20160719,000000,0.0143180,0.0143590,0.0141960,0.0142410,289
RUBEUR,D,20160720,000000,0.0142380,0.0143260,0.0141700,0.0141710,291
RUBEUR,D,20160721,000000,0.0141850,0.0142090,0.0140320,0.0140460,294
RUBEUR,D,20160722,000000,0.0140880,0.0140880,0.0139430,0.0140060,292
RUBEUR,D,20160723,000000,0.0139920,0.0140080,0.0139920,0.0140080,8
RUBEUR,D,20160724,000000,0.0140060,0.0140060,0.0139890,0.0139990,23
RUBEUR,D,20160725,000000,0.0140000,0.0140420,0.0138390,0.0138470,293
RUBEUR,D,20160726,000000,0.0138550,0.0138720,0.0136390,0.0137540,290
RUBEUR,D,20160727,000000,0.0137420,0.0137850,0.0136480,0.0136780,292
RUBEUR,D,20160728,000000,0.0137030,0.0137030,0.0134540,0.0134930,291
RUBEUR,D,20160729,000000,0.0134370,0.0135360,0.0133480,0.0135060,292
RUBEUR,D,20160730,000000,0.0135270,0.0135270,0.0135000,0.0135040,7
RUBEUR,D,20160731,000000,0.0135080,0.0135080,0.0135000,0.0135040,15
RUBEUR,D,20160801,000000,0.0135040,0.0135640,0.0133050,0.0133340,297
RUBEUR,D,20160802,000000,0.0132240,0.0134520,0.0132240,0.0133120,293
RUBEUR,D,20160803,000000,0.0132590,0.0134990,0.0132590,0.0134850,290
